id       trxType     moveType     accountType     amount       movedAt                      accountName                   
2253     2           2            1               -6.0         2022-06-18T22:55:00.000Z     BELLEZA Y ESTETICA            
5411     2           2            1               -16.0        2025-10-19T17:47:38.867Z     BELLEZA Y ESTETICA            
4755     2           2            1               -5.5         2025-02-21T21:56:34.005Z     BELLEZA Y ESTETICA            
5572     2           2            1               -10.0        2025-12-20T15:41:31.168Z     BELLEZA Y ESTETICA            
5036     2           2            1               -5.5         2025-05-11T00:06:10.000Z     BELLEZA Y ESTETICA            
397      2           2            1               -6.0         2020-12-06T21:00:00.000Z     BELLEZA Y ESTETICA            
1378     2           2            1               -6.0         2021-09-19T18:03:00.000Z     BELLEZA Y ESTETICA            
5591     2           2            1               -6.0         2025-12-28T16:35:18.000Z     BELLEZA Y ESTETICA            
4872     2           2            1               -5.5         2025-04-05T22:45:54.411Z     BELLEZA Y ESTETICA            
4637     2           2            1               -5.5         2025-01-15T00:54:41.000Z     BELLEZA Y ESTETICA            
1945     2           2            1               -6.0         2022-04-03T01:30:00.000Z     BELLEZA Y ESTETICA            
5483     2           2            1               -5.5         2025-11-15T01:35:59.407Z     BELLEZA Y ESTETICA            
4913     2           2            1               -26.0        2025-04-12T19:25:38.591Z     BELLEZA Y ESTETICA            
1772     2           2            1               -6.0         2022-01-29T19:55:00.000Z     BELLEZA Y ESTETICA            
1589     2           2            1               -6.0         2021-11-20T17:57:00.000Z     BELLEZA Y ESTETICA            
5046     2           2            1               -16.0        2025-05-18T18:55:57.880Z     BELLEZA Y ESTETICA            
2851     2           2            1               -6.0         2023-03-11T23:19:00.000Z     BELLEZA Y ESTETICA            
3954     2           2            1               -6.0         2024-04-28T00:19:31.000Z     BELLEZA Y ESTETICA            
4524     2           2            1               -15.0        2024-11-30T20:55:51.000Z     BELLEZA Y ESTETICA            
3575     2           2            1               -6.0         2023-12-23T00:30:00.000Z     BELLEZA Y ESTETICA            
3506     2           2            1               -6.0         2023-11-25T23:02:00.000Z     BELLEZA Y ESTETICA            
3755     2           2            1               -6.0         2024-03-16T20:27:00.000Z     BELLEZA Y ESTETICA            
2586     2           2            1               -6.0         2022-11-12T20:23:00.000Z     BELLEZA Y ESTETICA            
5303     2           2            1               -16.0        2025-08-31T18:56:55.487Z     BELLEZA Y ESTETICA            
5298     2           2            1               -5.5         2025-08-29T01:14:55.312Z     BELLEZA Y ESTETICA            
2681     2           2            1               -10.0        2022-12-24T23:08:00.000Z     BELLEZA Y ESTETICA            
2741     2           2            1               -6.0         2023-01-28T19:04:00.000Z     BELLEZA Y ESTETICA            
3325     2           2            1               -6.0         2023-08-26T01:28:00.000Z     BELLEZA Y ESTETICA            
4580     2           2            1               -6.0         2024-12-21T00:27:03.507Z     BELLEZA Y ESTETICA            
5383     2           2            1               -5.5         2025-10-04T21:52:50.608Z     BELLEZA Y ESTETICA            
1216     2           2            1               -7.0         2021-07-25T23:00:00.000Z     BELLEZA Y ESTETICA            
4077     2           2            1               -9.5         2024-06-14T23:13:30.767Z     BELLEZA Y ESTETICA            
2483     2           2            1               -6.0         2022-10-01T21:27:00.000Z     BELLEZA Y ESTETICA            
4175     2           2            1               -6.0         2024-07-20T22:50:48.691Z     BELLEZA Y ESTETICA            
4176     2           2            1               -12.0        2024-07-21T21:04:47.255Z     BELLEZA Y ESTETICA            
224      2           2            1               -12.5        2020-10-11T18:00:00.000Z     BELLEZA Y ESTETICA            
1041     2           2            1               -12.0        2021-05-23T21:00:00.000Z     BELLEZA Y ESTETICA            
576      2           2            1               -12.0        2021-01-25T02:00:00.000Z     BELLEZA Y ESTETICA            
4489     2           2            1               -6.0         2024-11-16T21:50:20.632Z     BELLEZA Y ESTETICA            
4280     2           2            1               -6.0         2024-08-24T19:18:08.000Z     BELLEZA Y ESTETICA            
2373     2           2            1               -6.0         2022-08-13T21:26:00.000Z     BELLEZA Y ESTETICA            
3114     2           2            1               -10.0        2023-05-27T00:05:00.000Z     BELLEZA Y ESTETICA            
3244     2           2            1               -6.0         2023-07-15T20:41:00.000Z     BELLEZA Y ESTETICA            
